Event	ID	Name			Wwise Object Path	Notes
	768346475	StabMusic_Start			\Default Work Unit\Music\StabMusic_Start	
	2062928797	SchwertMusic_Start			\Default Work Unit\Music\SchwertMusic_Start	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	178006555	OasisMusic-Final-StabIntro-Picked_Main	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabIntro-Picked_Main_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab Intro_intro\OasisMusic-Final-StabIntro-Picked_Main		705144
	178179283	OasisMusic-Final-StabC-Violoncello	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Violoncello alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Violoncello		1210865
	178414569	OasisMusic-Final-StabA'-Pad_tief	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Pad_tief_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Pad_tief		732606
	196106997	OasisMusic-Final-StabA'-Pad_Hoch	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Pad_Hoch_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Pad_Hoch		596226
	205453816	OasisMusic-Final-StabB-Pad_Mitte1	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabB-Pad_Mitte1_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab B_morePushing\OasisMusic-Final-StabB-Pad_Mitte1		1537109
	207825790	OasisMusic-Final-SchwertC-Pad_Hoch	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertC-Pad_Hoch_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert C_rein\OasisMusic-Final-SchwertC-Pad_Hoch		1078791
	217224128	OasisMusic-Final-StabB-Violoncello alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabB-Violoncello alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab B_morePushing\OasisMusic-Final-StabB-Violoncello alt		1144758
	231559297	OasisMusic-Final-StabB-Pad_Mitte2	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabB-Pad_Mitte2_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab B_morePushing\OasisMusic-Final-StabB-Pad_Mitte2		1105715
	231616628	OasisMusic-Final-StabC-Picked_Alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Picked_Alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Picked_Alt		1197735
	233953959	OasisMusic-Final-StabB-Viola alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabB-Viola_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab B_morePushing\OasisMusic-Final-StabB-Viola alt		1157056
	237802116	OasisMusic-Final-SchwertA-Contrabass	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertA-Contrabass alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert A_calm\OasisMusic-Final-SchwertA-Contrabass		1343249
	248661794	OasisMusic-Final-StabIntro-Pad_Mitte2	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabIntro-Pad_Mitte2_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab Intro_intro\OasisMusic-Final-StabIntro-Pad_Mitte2		568294
	251194581	OasisMusic-Final-SchwertC-Violoncello	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertC-Violoncello_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert C_rein\OasisMusic-Final-SchwertC-Violoncello		1192190
	253615003	OasisMusic-Final-StabA'-Violoncello alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Violoncello alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Violoncello alt		636901
	256504128	OasisMusic-Final-StabA'-Violoncello alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Violoncello_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Violoncello alt		674620
	268766511	OasisMusic-Final-StabA'-Pad_Mitte1	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Pad_Mitte1_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Pad_Mitte1		913884
	277508381	OasisMusic-Final-StabIntro-Pad_Mitte1	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabIntro-Pad_Mitte1_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab Intro_intro\OasisMusic-Final-StabIntro-Pad_Mitte1		913144
	296248420	OasisMusic-Final-StabA'-Viola alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Viola alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Viola alt		575033
	313553194	OasisMusic-Final-StabC-Picked_Alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Picked_Main_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Picked_Alt		1219121
	340522726	OasisMusic-Final-SchwertA-Pad_Mitte2	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertA-Pad_Mitte2_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert A_calm\OasisMusic-Final-SchwertA-Pad_Mitte2		1235481
	350020051	OasisMusic-Final-StabC-Pad_Mitte2	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Pad_Mitte2_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Pad_Mitte2		1132433
	381609184	OasisMusic-Final-StabA-Viola alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA-Viola_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A_morePushing\OasisMusic-Final-StabA-Viola alt		1744940
	394940009	OasisMusic-Final-StabA'-Picked_Main	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Picked_Main_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Picked_Main		628436
	395908149	OasisMusic-Final-StabA-Pad_tief	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA-Pad_tief_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A_morePushing\OasisMusic-Final-StabA-Pad_tief		1872647
	396691549	OasisMusic-Final-StabA-Pad_Hoch	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA-Pad_Hoch_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A_morePushing\OasisMusic-Final-StabA-Pad_Hoch		1887315
	409640290	OasisMusic-Final-SchwertB-Contrabass	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertB-Contrabass alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert B_calm\OasisMusic-Final-SchwertB-Contrabass		1668002
	415538285	OasisMusic-Final-SchwertBridgetoA-C-Pad_tief	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertBridgetoA-C-Pad_tief_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert Bridge zu A\OasisMusic-Final-SchwertBridgetoA-C-Pad_tief		566924
	415752740	OasisMusic-Final-StabC-Viola alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Viola_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Viola alt		1151442
	482000495	OasisMusic-Final-StabC-Violoncello	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Violoncello_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Violoncello		1213883
	543080148	OasisMusic-Final-SchwertB-Contrabass	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertB-Contrabass _073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert B_calm\OasisMusic-Final-SchwertB-Contrabass		1674741
	547386107	OasisMusic-Final-SchwertC-Pad_Mitte1	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertC-Pad_Mitte1_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert C_rein\OasisMusic-Final-SchwertC-Pad_Mitte1		1397340
	550224487	OasisMusic-Final-StabC-Viola alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Viola alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Viola alt		1149919
	580155652	OasisMusic-Final-SchwertB-Pad_tief	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertB-Pad_tief_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert B_calm\OasisMusic-Final-SchwertB-Pad_tief		1655946
	581324863	OasisMusic-Final-SchwertB-Pad_Mitte1	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertB-Pad_Mitte1_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert B_calm\OasisMusic-Final-SchwertB-Pad_Mitte1		1828037
	610873692	OasisMusic-Final-StabB-Picked_Main	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabB-Picked_Main_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab B_morePushing\OasisMusic-Final-StabB-Picked_Main		1224706
	622171403	OasisMusic-Final-SchwertA-Viola	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertA-Viola_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert A_calm\OasisMusic-Final-SchwertA-Viola		1284439
	640813432	OasisMusic-Final-StabIntro-Pad_tief	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabIntro-Pad_tief_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab Intro_intro\OasisMusic-Final-StabIntro-Pad_tief		769346
	692983025	OasisMusic-Final-SchwertC-Pad_Mitte2	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertC-Pad_Mitte2_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert C_rein\OasisMusic-Final-SchwertC-Pad_Mitte2		1065690
	700109408	OasisMusic-Final-StabA-Picked_Main	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA-Strummed_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A_morePushing\OasisMusic-Final-StabA-Picked_Main		1647675
	714381584	OasisMusic-Final-SchwertA-Contrabass	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertA-Contrabass _073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert A_calm\OasisMusic-Final-SchwertA-Contrabass		1404122
	723457364	OasisMusic-Final-SchwertBridgetoA-C-Picked_Main	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertBridgetoA-C-Picked_Main_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert Bridge zu A\OasisMusic-Final-SchwertBridgetoA-C-Picked_Main		447939
	735365979	OasisMusic-Final-StabC-Pad_Mitte1	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Pad_Mitte1_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Pad_Mitte1		1531560
	752448762	OasisMusic-Final-StabA'-Pad_Mitte2	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Pad_Mitte2_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Pad_Mitte2		539961
	755195618	OasisMusic-Final-SchwertA-Violin	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertA-Violin _073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert A_calm\OasisMusic-Final-SchwertA-Violin		1236270
	771271818	OasisMusic-Final-SchwertC-Piano	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertC-Piano_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert C_rein\OasisMusic-Final-SchwertC-Piano		1073690
	776712028	OasisMusic-Final-SchwertC-Pad_tief	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertC-Pad_tief_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert C_rein\OasisMusic-Final-SchwertC-Pad_tief		1248498
	826545410	OasisMusic-Final-StabA-Picked_Main	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA-Picked_Main_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A_morePushing\OasisMusic-Final-StabA-Picked_Main		1699352
	845820046	OasisMusic-Final-StabA'-Picked_Main	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Strummed_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Picked_Main		630856
	854433469	OasisMusic-Final-SchwertC-Viola	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertC-Viola_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert C_rein\OasisMusic-Final-SchwertC-Viola		1187247
	872591145	OasisMusic-Final-SchwertA-Pad_Hoch	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertA-Pad_Hoch_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert A_calm\OasisMusic-Final-SchwertA-Pad_Hoch		1452120
	881926931	OasisMusic-Final-SchwertBridgetoA-C-Pad_Mitte2	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertBridgetoA-C-Pad_Mitte2_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert Bridge zu A\OasisMusic-Final-SchwertBridgetoA-C-Pad_Mitte2		495037
	891705441	OasisMusic-Final-SchwertB-Pad_Mitte2	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertB-Pad_Mitte2_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert B_calm\OasisMusic-Final-SchwertB-Pad_Mitte2		1518725
	894381953	OasisMusic-Final-StabA-Violoncello alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA-Violoncello_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A_morePushing\OasisMusic-Final-StabA-Violoncello alt		1594405
	897738382	OasisMusic-Final-StabC-Pad_Hoch	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Pad_Hoch_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Pad_Hoch		1094591
	920974166	OasisMusic-Final-SchwertB-Violin	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertB-Violin _073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert B_StringsSafe\OasisMusic-Final-SchwertB-Violin		1345766
	926278644	OasisMusic-Final-StabC-Pad_tief	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabC-Pad_tief_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab C_morePushing\OasisMusic-Final-StabC-Pad_tief		1317940
